Partida,CapÌtulo,Programa,SubtÌtulo,Item,AsignaciÛn,DenominaciÛn,Monto Pesos,Monto DÛlar
13,5,3,9,1,,Libre,17797113,0
13,5,3,12,,,RECUPERACI”N DE PRESTAMOS,10,0
13,5,3,12,10,,Ingresos por Percibir,10,0
13,5,3,15,,,SALDO INICIAL DE CAJA,10,0
13,5,3,21,,,GASTOS EN PERSONAL,8050273,0
13,5,3,22,,,BIENES Y SERVICIOS DE CONSUMO,9294773,0
13,5,3,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,10,0
13,5,3,23,3,,Prestaciones Sociales del Empleador,10,0
13,5,3,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,452067,0
13,5,3,29,3,,VehÌculos,266770,0
13,5,3,29,5,,M·quinas y Equipos,90125,0
13,5,3,29,6,,Equipos Inform·ticos,33887,0
13,5,3,29,7,,Programas Inform·ticos,61285,0
13,5,3,34,,,SERVICIO DE LA DEUDA,10,0
13,5,3,34,7,,Deuda Flotante,10,0
13,5,4,7,,,INGRESOS DE OPERACI”N,7106717,0
13,5,4,9,,,APORTE FISCAL,7022634,0
13,5,4,9,1,,Libre,7022634,0
13,5,4,12,,,RECUPERACI”N DE PRESTAMOS,10,0
13,5,4,12,10,,Ingresos por Percibir,10,0
13,5,4,15,,,SALDO INICIAL DE CAJA,10,0
13,5,4,21,,,GASTOS EN PERSONAL,10079037,0
13,5,4,22,,,BIENES Y SERVICIOS DE CONSUMO,3303728,0
13,5,4,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,10,0
13,5,4,23,3,,Prestaciones Sociales del Empleador,10,0
13,5,4,24,,,TRANSFERENCIAS CORRIENTES,417777,0
13,5,4,24,1,,Al Sector Privado,417777,0
13,5,4,24,1,411,JardÌn Bot·nico,173585,0
13,5,4,24,1,532,Proyectos de Desarrollo Sustentable,244192,0
13,5,4,31,,,INICIATIVAS DE INVERSI”N,328809,0
13,5,4,31,1,,Estudios B·sicos,212098,0
13,5,4,31,2,,Proyectos,116711,0
13,5,4,34,,,SERVICIO DE LA DEUDA,10,0
13,5,4,34,7,,Deuda Flotante,10,0
13,5,5,7,,,INGRESOS DE OPERACI”N,2403508,0
13,5,5,9,,,APORTE FISCAL,14760953,0
13,5,5,9,1,,Libre,14760953,0
13,5,5,12,,,RECUPERACI”N DE PRESTAMOS,10,0
13,5,5,12,10,,Ingresos por Percibir,10,0
13,5,5,15,,,SALDO INICIAL DE CAJA,10,0
13,5,5,21,,,GASTOS EN PERSONAL,10985589,0
13,5,5,22,,,BIENES Y SERVICIOS DE CONSUMO,5086205,0
13,5,5,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,10,0
13,5,5,23,3,,Prestaciones Sociales del Empleador,10,0
13,5,5,24,,,TRANSFERENCIAS CORRIENTES,1023657,0
13,5,5,24,1,,Al Sector Privado,1023657,0
13,5,5,24,1,1,Fondo para InvestigaciÛn Ley Bosque Nativo,923202,0
13,5,5,24,1,370,Proyecto Bosque Modelo,100455,0
13,5,5,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,69010,0
13,5,5,29,6,,Equipos Inform·ticos,30900,0
13,5,5,29,7,,Programas Inform·ticos,27810,0
13,5,5,29,99,,Otros Activos no Financieros,10300,0
13,5,5,34,,,SERVICIO DE LA DEUDA,10,0
13,5,5,34,7,,Deuda Flotante,10,0
13,5,6,9,,,APORTE FISCAL,5137857,0
13,5,6,9,1,,Libre,5137857,0
13,5,6,15,,,SALDO INICIAL DE CAJA,10,0
13,5,6,21,,,GASTOS EN PERSONAL,2096475,0
13,5,6,22,,,BIENES Y SERVICIOS DE CONSUMO,3041382,0
13,5,6,34,,,SERVICIO DE LA DEUDA,10,0
13,5,6,34,7,,Deuda Flotante,10,0
13,6,1,7,,,INGRESOS DE OPERACI”N,10,0
13,6,1,8,,,OTROS INGRESOS CORRIENTES,84501,0
13,6,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,71292,0
13,6,1,8,2,,Multas y Sanciones Pecuniarias,13199,0
13,6,1,8,99,,Otros,10,0
13,6,1,9,,,APORTE FISCAL,10914328,0
13,6,1,9,1,,Libre,10914328,0
13,6,1,15,,,SALDO INICIAL DE CAJA,10,0
13,6,1,21,,,GASTOS EN PERSONAL,4025434,0
13,6,1,22,,,BIENES Y SERVICIOS DE CONSUMO,892984,0
13,6,1,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,10,0
13,6,1,23,3,,Prestaciones Sociales del Empleador,10,0
13,6,1,24,,,TRANSFERENCIAS CORRIENTES,1499680,0
13,6,1,24,3,,A Otras Entidades P˙blicas,1499680,0
13,6,1,24,3,51,Programa ConstrucciÛn y RehabilitaciÛn Obras de Riego (Ley N∞18.450),1499680,0
13,6,1,25,,,INTEGROS AL FISCO,10,0
13,6,1,25,1,,Impuestos,10,0
13,6,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,428139,0
13,6,1,29,3,,VehÌculos,31889,0
13,6,1,29,4,,Mobiliario y Otros,7365,0
13,6,1,29,5,,M·quinas y Equipos,5608,0
13,6,1,29,6,,Equipos Inform·ticos,84798,0
13,6,1,29,7,,Programas Inform·ticos,298479,0
13,6,1,31,,,INICIATIVAS DE INVERSI”N,3122582,0
13,6,1,31,1,,Estudios B·sicos,2140766,0
13,6,1,31,2,,Proyectos,487212,0
13,6,1,31,3,,Programas de InversiÛn,494604,0
13,6,1,33,,,TRANSFERENCIAS DE CAPITAL,1030000,0
13,6,1,33,2,,Al Gobierno Central,1030000,0
13,6,1,33,2,4,INDAP - Ley de Fomento al Riego,1030000,0
13,6,1,34,,,SERVICIO DE LA DEUDA,10,0
13,6,1,34,7,,Deuda Flotante,10,0
14,1,1,6,,,RENTAS DE LA PROPIEDAD,1842754,0
14,1,1,8,,,OTROS INGRESOS CORRIENTES,273998,0
14,1,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,163086,0
14,1,1,8,99,,Otros,110912,0
14,1,1,9,,,APORTE FISCAL,8132824,0
14,1,1,9,1,,Libre,8132824,0
14,1,1,15,,,SALDO INICIAL DE CAJA,1000,0
14,1,1,21,,,GASTOS EN PERSONAL,7144141,0
14,1,1,22,,,BIENES Y SERVICIOS DE CONSUMO,2323783,0
14,1,1,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,11,0
14,1,1,23,3,,Prestaciones Sociales del Empleador,11,0
14,1,1,25,,,INTEGROS AL FISCO,2228,0
14,1,1,25,1,,Impuestos,2228,0
14,1,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,671890,0
14,1,1,29,3,,VehÌculos,61108,0
14,1,1,29,4,,Mobiliario y Otros,44751,0
14,1,1,29,5,,M·quinas y Equipos,44471,0
14,1,1,29,6,,Equipos Inform·ticos,161188,0
14,1,1,29,7,,Programas Inform·ticos,360372,0
14,1,1,31,,,INICIATIVAS DE INVERSI”N,107523,0
14,1,1,31,1,,Estudios B·sicos,107523,0
14,1,1,34,,,SERVICIO DE LA DEUDA,1000,0
14,1,1,34,7,,Deuda Flotante,1000,0
14,1,3,6,,,RENTAS DE LA PROPIEDAD,1687917,0
14,1,3,7,,,INGRESOS DE OPERACI”N,875582,0
14,1,3,9,,,APORTE FISCAL,206000,0
14,1,3,9,1,,Libre,206000,0
14,1,3,21,,,GASTOS EN PERSONAL,1224673,0
14,1,3,22,,,BIENES Y SERVICIOS DE CONSUMO,1338826,0
14,1,3,24,,,TRANSFERENCIAS CORRIENTES,206000,0
14,1,3,24,1,,Al Sector Privado,206000,0
14,1,3,24,1,7,RegularizaciÛn Rezago de la PequeÒa Propiedad RaÌz,206000,0
14,1,4,6,,,RENTAS DE LA PROPIEDAD,1275541,0
14,1,4,9,,,APORTE FISCAL,1379580,0
14,1,4,9,1,,Libre,1379580,0
14,1,4,10,,,VENTA DE ACTIVOS NO FINANCIEROS,18521756,0
14,1,4,10,1,,Terrenos,18521756,0
14,1,4,12,,,RECUPERACI”N DE PRESTAMOS,65142,0
14,1,4,12,9,,Por Ventas a Plazo,65142,0
14,1,4,21,,,GASTOS EN PERSONAL,2344547,0
14,1,4,22,,,BIENES Y SERVICIOS DE CONSUMO,183209,0
14,1,4,24,,,TRANSFERENCIAS CORRIENTES,1925980,0
14,1,4,24,1,,Al Sector Privado,1925980,0
14,1,4,24,1,2,GestiÛn y NormalizaciÛn de Inmuebles,252697,0
14,1,4,24,1,3,NormalizaciÛn de la Cartera de Postulaciones a Propiedad Fiscal,408250,0
14,1,4,24,1,4,GestiÛn de Propiedad Fiscal en relaciÛn a los pueblos indÌgenas,787793,0
14,1,4,24,1,5,Puesta en Valor del Territorio Fiscal,386600,0
14,1,4,24,1,9,RecuperaciÛn y Fortalecimiento de Rutas Patrimoniales,90640,0
14,1,4,25,,,INTEGROS AL FISCO,4646726,0
14,1,4,25,99,,Otros Integros al Fisco,4646726,0
14,1,4,32,,,PR…STAMOS,60073,0
14,1,4,32,9,,Por Ventas a Plazo,60073,0
14,1,4,33,,,TRANSFERENCIAS DE CAPITAL,12081484,0
14,1,4,33,2,,Al Gobierno Central,12081484,0
14,1,4,33,2,1,Gobierno Regional RegiÛn I,1888214,0
14,1,4,33,2,2,Gobierno Regional RegiÛn II,5556905,0
14,1,4,33,2,3,Gobierno Regional RegiÛn III,504893,0
14,1,4,33,2,4,Gobierno Regional RegiÛn IV,215479,0
14,1,4,33,2,5,Gobierno Regional RegiÛn V,1121456,0
14,1,4,33,2,6,Gobierno Regional RegiÛn VI,80719,0
14,1,4,33,2,7,Gobierno Regional RegiÛn VII,272922,0
14,1,4,33,2,8,Gobierno Regional RegiÛn VIII,257665,0
14,1,4,33,2,9,Gobierno Regional RegiÛn IX,150671,0
14,1,4,33,2,10,Gobierno Regional RegiÛn X,691633,0
14,1,4,33,2,11,Gobierno Regional RegiÛn XI,2285,0
14,1,4,33,2,12,Gobierno Regional RegiÛn XII,264882,0
14,1,4,33,2,13,Gobierno Regional RegiÛn Metropolitana de Santiago,422065,0
14,1,4,33,2,14,Gobierno Regional RegiÛn XIV,143141,0
14,1,4,33,2,15,Gobierno Regional RegiÛn XV,508554,0
14,1,5,6,,,RENTAS DE LA PROPIEDAD,2239296,0
14,1,5,9,,,APORTE FISCAL,564440,0
14,1,5,9,1,,Libre,564440,0
14,1,5,21,,,GASTOS EN PERSONAL,2166412,0
14,1,5,22,,,BIENES Y SERVICIOS DE CONSUMO,637324,0
15,1,1,8,,,OTROS INGRESOS CORRIENTES,52108,0
15,1,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,51500,0
15,1,1,8,99,,Otros,608,0
15,1,1,9,,,APORTE FISCAL,9879016,0
15,1,1,9,1,,Libre,9879016,0
15,1,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,6365,0
15,1,1,10,3,,VehÌculos,6365,0
15,1,1,15,,,SALDO INICIAL DE CAJA,50000,0
15,1,1,21,,,GASTOS EN PERSONAL,4434513,0
15,1,1,22,,,BIENES Y SERVICIOS DE CONSUMO,2285069,0
15,1,1,24,,,TRANSFERENCIAS CORRIENTES,2933674,0
15,1,1,24,1,,Al Sector Privado,1337251,0
15,1,1,24,1,432,Programa Di·logo Social,380820,0
15,1,1,24,1,433,Programa Escuela de FormaciÛn Sindical,956431,0
15,1,1,24,3,,A Otras Entidades P˙blicas,1596423,0
15,1,1,24,3,261,ComisiÛn del Sistema Nacional de CertificaciÛn de Competencias Laborales,1596423,0
15,1,1,25,,,INTEGROS AL FISCO,144,0
15,1,1,25,1,,Impuestos,144,0
15,1,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,330089,0
15,1,1,29,3,,VehÌculos,24720,0
15,1,1,29,4,,Mobiliario y Otros,19445,0
15,1,1,29,5,,M·quinas y Equipos,41565,0
15,1,1,29,6,,Equipos Inform·ticos,85964,0
15,1,1,29,7,,Programas Inform·ticos,158395,0
15,1,1,34,,,SERVICIO DE LA DEUDA,2000,0
15,1,1,34,7,,Deuda Flotante,2000,0
15,1,1,35,,,SALDO FINAL DE CAJA,2000,0
15,1,3,5,,,TRANSFERENCIAS CORRIENTES,4069501,0
15,1,3,5,2,,Del Gobierno Central,4069501,0
15,1,3,5,2,1,Ley N∞ 20.595 y Sistema Chile Solidario,4069501,0
15,1,3,9,,,APORTE FISCAL,8402477,0
15,1,3,9,1,,Libre,8402477,0
15,1,3,15,,,SALDO INICIAL DE CAJA,10,0
15,1,3,21,,,GASTOS EN PERSONAL,388001,0
15,1,3,22,,,BIENES Y SERVICIOS DE CONSUMO,112169,0
15,1,3,24,,,TRANSFERENCIAS CORRIENTES,11955437,0
15,1,3,24,1,,Al Sector Privado,4885049,0
15,1,3,24,1,265,Programa Servicios Sociales,4716186,0
15,1,3,24,1,267,Mejora a la empleabilidad para artesanos y artesanas tradicionales de zonas rurales,168863,0
15,1,3,24,3,,A Otras Entidades P˙blicas,7070388,0
15,1,3,24,3,260,Programa BonificaciÛn a la ContrataciÛn de Mano de Obra,10,0
15,1,3,24,3,263,Programa de Apoyo al Empleo Ley N∞ 20.595 y Sistema Chile Solidario,1624589,0
15,1,3,24,3,264,Programa InversiÛn en la Comunidad,5141937,0
15,1,3,24,3,266,Programa Desarrollo Competencias Laborales Mujeres Ley N∞ 20.595 y Sistema Chile Solidario,303852,0
15,1,3,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,16371,0
15,1,3,29,4,,Mobiliario y Otros,4120,0
15,1,3,29,5,,M·quinas y Equipos,1951,0
15,1,3,29,6,,Equipos Inform·ticos,8755,0
15,1,3,29,7,,Programas Inform·ticos,1545,0
15,1,3,35,,,SALDO FINAL DE CAJA,10,0
15,2,1,7,,,INGRESOS DE OPERACI”N,515000,0
15,2,1,8,,,OTROS INGRESOS CORRIENTES,1660972,0
15,2,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,1636761,0
15,2,1,8,99,,Otros,24211,0
15,2,1,9,,,APORTE FISCAL,56190579,0
15,2,1,9,1,,Libre,56190579,0
15,2,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,114227,0
15,2,1,10,3,,VehÌculos,114227,0
15,2,1,15,,,SALDO INICIAL DE CAJA,48000,0
15,2,1,21,,,GASTOS EN PERSONAL,45634766,0
15,2,1,22,,,BIENES Y SERVICIOS DE CONSUMO,10633447,0
15,2,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,2208565,0
15,2,1,29,3,,VehÌculos,604996,0
15,2,1,29,4,,Mobiliario y Otros,365382,0
15,2,1,29,5,,M·quinas y Equipos,134734,0
15,2,1,29,6,,Equipos Inform·ticos,845139,0
15,2,1,29,7,,Programas Inform·ticos,258314,0
15,2,1,34,,,SERVICIO DE LA DEUDA,4000,0
15,2,1,34,7,,Deuda Flotante,4000,0
15,2,1,35,,,SALDO FINAL DE CAJA,48000,0
15,3,1,8,,,OTROS INGRESOS CORRIENTES,29961,0
15,3,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,29961,0
15,3,1,9,,,APORTE FISCAL,8280700,0
15,3,1,9,1,,Libre,6729096,0
15,3,1,9,3,,Servicio de la Deuda Externa,1551604,0
15,3,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,5150,0
15,3,1,10,3,,VehÌculos,5150,0
15,3,1,15,,,SALDO INICIAL DE CAJA,1500,0
15,3,1,21,,,GASTOS EN PERSONAL,2704278,0
15,3,1,22,,,BIENES Y SERVICIOS DE CONSUMO,1845186,0
15,3,1,24,,,TRANSFERENCIAS CORRIENTES,2139534,0
15,3,1,24,1,,Al Sector Privado,1910916,0
15,3,1,24,1,2,Fondo para la EducaciÛn Previsional,1910916,0
15,3,1,24,3,,A Otras Entidades P˙blicas,228618,0
15,3,1,24,3,1,Fondo para la EducaciÛn Previsional,228618,0
15,3,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,75209,0
15,3,1,29,3,,VehÌculos,18540,0
15,3,1,29,4,,Mobiliario y Otros,4656,0
15,3,1,29,6,,Equipos Inform·ticos,42147,0
15,3,1,29,7,,Programas Inform·ticos,9866,0
15,3,1,34,,,SERVICIO DE LA DEUDA,1552104,0
15,3,1,34,2,,AmortizaciÛn Deuda Externa,1478093,0
15,3,1,34,4,,Intereses Deuda Externa,73511,0
15,3,1,34,7,,Deuda Flotante,500,0
15,3,1,35,,,SALDO FINAL DE CAJA,1000,0
15,4,1,6,,,RENTAS DE LA PROPIEDAD,7214867,0
15,4,1,7,,,INGRESOS DE OPERACI”N,3642263,0
15,4,1,8,,,OTROS INGRESOS CORRIENTES,126588,0
15,4,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,123600,0
15,4,1,8,2,,Multas y Sanciones Pecuniarias,1236,0
15,4,1,8,99,,Otros,1752,0
15,4,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1242,0
15,4,1,10,4,,Mobiliario y Otros,621,0
15,4,1,10,5,,M·quinas y Equipos,621,0
15,4,1,11,,,VENTA DE ACTIVOS FINANCIEROS,553162,0
15,4,1,11,1,,Venta o Rescate de TÌtulos y Valores,553162,0
15,4,1,12,,,RECUPERACI”N DE PRESTAMOS,35599699,0
15,4,1,12,3,,Pignoraticios,32444156,0
15,4,1,12,10,,Ingresos por Percibir,3155543,0
15,4,1,15,,,SALDO INICIAL DE CAJA,119397,0
15,4,1,21,,,GASTOS EN PERSONAL,5256553,0
15,4,1,22,,,BIENES Y SERVICIOS DE CONSUMO,2750615,0
15,4,1,24,,,TRANSFERENCIAS CORRIENTES,1724,0
15,4,1,24,7,,A Organismos Internacionales,1724,0
15,4,1,25,,,INTEGROS AL FISCO,144506,0
15,4,1,25,1,,Impuestos,144506,0
15,4,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,344743,0
15,4,1,29,4,,Mobiliario y Otros,101112,0
15,4,1,29,5,,M·quinas y Equipos,123721,0
15,4,1,29,6,,Equipos Inform·ticos,65281,0
15,4,1,29,7,,Programas Inform·ticos,54629,0
15,4,1,30,,,ADQUISICI”N DE ACTIVOS FINANCIEROS,553162,0
15,4,1,30,1,,Compra de TÌtulos y Valores,553162,0
15,4,1,32,,,PR…STAMOS,38084518,0
15,4,1,32,3,,Pignoraticios,38084518,0
15,4,1,34,,,SERVICIO DE LA DEUDA,2000,0
15,4,1,34,7,,Deuda Flotante,2000,0
15,4,1,35,,,SALDO FINAL DE CAJA,119397,0
15,5,1,5,,,TRANSFERENCIAS CORRIENTES,47423781,0
15,5,1,5,2,,Del Gobierno Central,47423781,0
15,5,1,5,2,8,Ingreso …tico Familiar y Sistema Chile Solidario,47423781,0
15,5,1,7,,,INGRESOS DE OPERACI”N,291820,0
15,5,1,8,,,OTROS INGRESOS CORRIENTES,546415,0
15,5,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,201880,0
15,5,1,8,2,,Multas y Sanciones Pecuniarias,185400,0
15,5,1,8,99,,Otros,159135,0
15,5,1,9,,,APORTE FISCAL,195302489,0
15,5,1,9,1,,Libre,195229819,0
15,5,1,9,3,,Servicio de la Deuda Externa,72670,0
15,5,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,22279,0
15,5,1,10,3,,VehÌculos,22279,0
15,5,1,14,,,ENDEUDAMIENTO,1533878,0
15,5,1,14,2,,Endeudamiento Externo,1533878,0
15,5,1,15,,,SALDO INICIAL DE CAJA,263928,0
15,5,1,21,,,GASTOS EN PERSONAL,12333715,0
15,5,1,22,,,BIENES Y SERVICIOS DE CONSUMO,7421833,0
15,5,1,24,,,TRANSFERENCIAS CORRIENTES,224314710,0
15,5,1,24,1,,Al Sector Privado,221277782,0
15,5,1,24,1,3,Becas,925955,0
15,5,1,24,1,4,Bono de CapacitaciÛn para Micro y PequeÒos Empresarios,1030000,0
15,5,1,24,1,7,Programa M·s Capaz,98194534,0
15,5,1,24,1,11,Programa de CapacitaciÛn en Oficios,17510000,0
15,5,1,24,1,90,Programa de FormaciÛn en el Puesto de Trabajo,1030000,0
15,5,1,24,1,266,Programa de IntermediaciÛn Laboral,5245620,0
15,5,1,24,1,270,CertificaciÛn de Competencias Laborales,1624768,0
15,5,1,24,1,442,Seguros,172458,0
15,5,1,24,1,453,"Subsidio al Empleo, Ley N∞ 20.338",48120666,0
15,5,1,24,1,454,"Subsidio Empleo a la Mujer, Ley N∞ 20.595",47423781,0
15,5,1,24,3,,A Otras Entidades P˙blicas,3012834,0
15,5,1,24,3,257,Programa de Becas,3012834,0
15,5,1,24,7,,A Organismos Internacionales,24094,0
15,5,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,1229662,0
15,5,1,29,3,,VehÌculos,106090,0
15,5,1,29,4,,Mobiliario y Otros,133621,0
15,5,1,29,5,,M·quinas y Equipos,71954,0
15,5,1,29,6,,Equipos Inform·ticos,225547,0
15,5,1,29,7,,Programas Inform·ticos,692450,0
15,5,1,34,,,SERVICIO DE LA DEUDA,74670,0
15,5,1,34,4,,Intereses Deuda Externa,72670,0
15,5,1,34,7,,Deuda Flotante,2000,0
15,5,1,35,,,SALDO FINAL DE CAJA,10000,0
15,6,1,8,,,OTROS INGRESOS CORRIENTES,76914,0
15,6,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,76914,0
15,6,1,9,,,APORTE FISCAL,10948733,0
15,6,1,9,1,,Libre,10948733,0
15,6,1,15,,,SALDO INICIAL DE CAJA,1000,0
15,6,1,21,,,GASTOS EN PERSONAL,9288886,0
15,6,1,22,,,BIENES Y SERVICIOS DE CONSUMO,1706734,0
15,6,1,24,,,TRANSFERENCIAS CORRIENTES,10265,0
15,6,1,24,7,,A Organismos Internacionales,10265,0
15,6,1,24,7,1,A Organismos Internacionales,10265,0
15,6,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,19762,0
15,6,1,29,4,,Mobiliario y Otros,11354,0
15,6,1,29,5,,M·quinas y Equipos,2785,0
15,6,1,29,7,,Programas Inform·ticos,5623,0
15,6,1,34,,,SERVICIO DE LA DEUDA,500,0
15,6,1,34,7,,Deuda Flotante,500,0
15,6,1,35,,,SALDO FINAL DE CAJA,500,0
15,7,1,7,,,INGRESOS DE OPERACI”N,106,0
15,7,1,8,,,OTROS INGRESOS CORRIENTES,77910,0
15,7,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,77910,0
15,7,1,9,,,APORTE FISCAL,13155777,0
15,7,1,9,1,,Libre,13155777,0
15,7,1,15,,,SALDO INICIAL DE CAJA,1500,0
15,7,1,21,,,GASTOS EN PERSONAL,7958176,0
15,7,1,22,,,BIENES Y SERVICIOS DE CONSUMO,1756793,0
15,7,1,24,,,TRANSFERENCIAS CORRIENTES,3450920,0
15,7,1,24,1,,Al Sector Privado,32699,0
15,7,1,24,1,3,Peritajes Ley N∞ 19.404,32699,0
15,7,1,24,3,,A Otras Entidades P˙blicas,3357842,0
15,7,1,24,3,405,"Comisiones MÈdicas, D.L. N∞ 3.500",3357842,0
15,7,1,24,7,,A Organismos Internacionales,60379,0
15,7,1,24,7,1,Organismos Internacionales,60379,0
15,7,1,25,,,INTEGROS AL FISCO,14,0
15,7,1,25,1,,Impuestos,14,0
15,7,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,67890,0
15,7,1,29,4,,Mobiliario y Otros,12741,0
15,7,1,29,5,,M·quinas y Equipos,2060,0
15,7,1,29,6,,Equipos Inform·ticos,3874,0
15,7,1,29,7,,Programas Inform·ticos,49215,0
15,7,1,34,,,SERVICIO DE LA DEUDA,500,0
15,7,1,34,7,,Deuda Flotante,500,0
15,7,1,35,,,SALDO FINAL DE CAJA,1000,0
15,9,1,4,,,IMPOSICIONES PREVISIONALES,74770148,0
15,9,1,4,2,,Aportes del Trabajador,74770148,0
15,9,1,5,,,TRANSFERENCIAS CORRIENTES,49748300,0
15,9,1,5,2,,Del Gobierno Central,36265292,0
15,9,1,5,2,4,Fondo ⁄nico de Prestaciones Familiares y Subsidios de CesantÌa,36265292,0
15,9,1,5,3,,De Otras Entidades P˙blicas,13483008,0
15,9,1,5,3,1,ComisiÛn Revalorizadora de Pensiones,13483008,0
15,9,1,6,,,RENTAS DE LA PROPIEDAD,166387,0
15,9,1,7,,,INGRESOS DE OPERACI”N,224089,0
15,9,1,8,,,OTROS INGRESOS CORRIENTES,34173865,0
15,9,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,1273080,0
15,9,1,8,2,,Multas y Sanciones Pecuniarias,6775752,0
15,9,1,8,99,,Otros,26125033,0
15,9,1,9,,,APORTE FISCAL,4359687277,0
15,9,1,9,1,,Libre,4359687277,0
15,9,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,12731,0
15,9,1,10,4,,Mobiliario y Otros,12731,0
15,9,1,11,,,VENTA DE ACTIVOS FINANCIEROS,49326792,0
15,9,1,11,1,,Venta o Rescate de TÌtulos y Valores,49326792,0
15,9,1,12,,,RECUPERACI”N DE PRESTAMOS,242850,0
15,9,1,12,1,,De Asistencia Social,24910,0
15,9,1,12,2,,Hipotecarios,184103,0
15,9,1,12,5,,MÈdicos,1236,0
15,9,1,12,9,,Por Ventas a Plazo,32601,0
15,9,1,15,,,SALDO INICIAL DE CAJA,11000000,0
15,9,1,21,,,GASTOS EN PERSONAL,47093843,0
15,9,1,22,,,BIENES Y SERVICIOS DE CONSUMO,66278950,0
15,9,1,23,,,PRESTACIONES DE SEGURIDAD SOCIAL,4096774828,0
15,9,1,23,1,,Prestaciones Previsionales,3166547483,0
15,9,1,23,1,1,"Jubilaciones, Pensiones y MontepÌos",2207254412,0
15,9,1,23,1,2,Bonificaciones,336666,0
15,9,1,23,1,3,Bono de Reconocimiento,856474974,0
15,9,1,23,1,4,Desahucios e Indemnizaciones,24931302,0
15,9,1,23,1,6,AsignaciÛn por Muerte,16266155,0
15,9,1,23,1,7,Seguro de Vida,20916828,0
15,9,1,23,1,8,DevoluciÛn de Imposiciones,253555,0
15,9,1,23,1,16,BonificaciÛn por Hijo para las Mujeres,40113591,0
15,9,1,23,2,,Prestaciones de Asistencia Social,930227345,0
15,9,1,23,2,1,AsignaciÛn Familiar,27858961,0
15,9,1,23,2,6,Subsidio de CesantÌa,22099,0
15,9,1,23,2,7,Pensiones B·sicas Solidarias de Vejez,436862414,0
15,9,1,23,2,8,Pensiones B·sicas Solidarias de Invalidez,194274648,0
15,9,1,23,2,9,Subsidio de Discapacidad Mental,17563438,0
15,9,1,23,2,10,Bono para CÛnyuges que cumplan cincuenta aÒos de matrimonio,4674049,0
15,9,1,23,2,11,BonificaciÛn Ley N∞ 20.531,114316744,0
15,9,1,23,2,12,Aporte Familiar Permanente de Marzo,134654992,0
15,9,1,24,,,TRANSFERENCIAS CORRIENTES,304424723,0
15,9,1,24,1,,Al Sector Privado,293162758,0
15,9,1,24,1,6,Otras,1112372,0
15,9,1,24,1,7,Aporte Previsional Solidario,289501357,0
15,9,1,24,1,8,Traslados y Hospedajes Pensiones B·sicas Solidarias de Invalidez,151494,0
15,9,1,24,1,9,Subsidio Previsional a los Trabajadores JÛvenes,2250445,0
15,9,1,24,1,11,PromociÛn de Derechos Previsionales y de Seguridad Social para mujeres en territorios rurales de difÌcil conectividad,147090,0
15,9,1,24,3,,A Otras Entidades P˙blicas,11261965,0
15,9,1,24,3,263,ComisiÛn Revalorizadora de Pensiones,7509903,0
15,9,1,24,3,405,"Comisiones MÈdicas, D.L. N∞ 3.500",3752062,0
15,9,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,1037246,0
15,9,1,29,4,,Mobiliario y Otros,55682,0
15,9,1,29,5,,M·quinas y Equipos,44624,0
15,9,1,29,6,,Equipos Inform·ticos,95284,0
15,9,1,29,7,,Programas Inform·ticos,841656,0
